"id","age","workclass","rating","education","edu","family_status","occupation","relationship","origin","gender","gain","loss","hours_weekly","country","income"
4220,28," Local-gov",104329," Some-college",10,2," Protective-serv"," Husband",5,2,0,0,50," United-States","low"
4221,27," Private",302422," HS-grad",9,3," Adm-clerical"," Not-in-family",5,2,0,0,40," United-States","low"
4222,57," Private",174353," HS-grad",9,3," Exec-managerial"," Not-in-family",5,2,0,0,40," United-States","low"
4223,73," Local-gov",147703," HS-grad",9,5," Other-service"," Not-in-family",5,1,0,0,15," United-States","low"
4225,62," ?",31577," HS-grad",9,2," ?"," Husband",5,2,0,0,18," United-States","low"
4226,22," Private",245866," Some-college",10,3," Craft-repair"," Not-in-family",5,2,0,0,40," United-States","low"
4228,34," Private",100950," Assoc-voc",11,3," Prof-specialty"," Unmarried",5,1,0,0,40," Germany","low"
4229,40," Private",229148," HS-grad",9,1," Craft-repair"," Not-in-family",3,2,0,0,40," United-States","low"
4230,28," Private",364946," Masters",14,3," Prof-specialty"," Not-in-family",5,2,0,0,50," United-States","low"
4231,43," Self-emp-not-inc",35236," Some-college",10,2," Farming-fishing"," Husband",5,2,0,0,84," United-States","low"
4232,36," Private",131766," Assoc-acdm",12,3," Exec-managerial"," Not-in-family",5,1,3324,0,40," United-States","low"
4233,28," Private",172891," HS-grad",9,2," Farming-fishing"," Husband",5,2,0,0,50," United-States","low"
4235,20," ?",337488," Some-college",10,3," ?"," Own-child",3,2,0,0,30," United-States","low"
4237,45," State-gov",156065," Bachelors",13,1," Adm-clerical"," Not-in-family",5,1,0,0,40," United-States","low"
4238,37," Self-emp-not-inc",216473," 10th",6,2," Craft-repair"," Husband",5,2,0,0,30," United-States","low"
4242,53," Private",201127," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
4244,17," Private",225106," 10th",6,3," Other-service"," Own-child",5,1,0,1605,18," United-States","low"
4246,20," ?",301408," Some-college",10,3," ?"," Own-child",5,1,0,1605,30," United-States","low"
4248,22," Self-emp-not-inc",249046," Some-college",10,3," Other-service"," Own-child",5,2,0,0,35," United-States","low"
4249,39," Private",179824," HS-grad",9,3," Machine-op-inspct"," Unmarried",3,1,0,0,36," United-States","low"
4251,25," Private",244408," HS-grad",9,2," Exec-managerial"," Own-child",2,1,0,0,40," Philippines","low"
4252,17," Private",277541," 11th",7,3," Sales"," Own-child",5,2,0,0,5," United-States","low"
4253,40," Federal-gov",158796," HS-grad",9,1," Adm-clerical"," Not-in-family",5,1,0,0,40," Philippines","low"
4254,46," ?",37672," HS-grad",9,1," ?"," Not-in-family",5,1,0,0,15," United-States","low"
4255,26," ?",131777," Bachelors",13,2," ?"," Husband",5,2,0,2005,40," United-States","low"
4256,47," State-gov",190325," Some-college",10,1," Tech-support"," Unmarried",3,1,0,0,48," United-States","low"
4257,34," Local-gov",134886," HS-grad",9,2," Other-service"," Wife",5,1,0,1743,35," United-States","low"
4258,44," Private",368757," Some-college",10,2," Machine-op-inspct"," Husband",5,2,0,0,40," United-States","low"
4261,48," Self-emp-not-inc",218835," Masters",14,2," Sales"," Husband",5,2,0,0,50," England","low"
4262,46," Private",36020," Bachelors",13,2," Adm-clerical"," Husband",5,2,0,0,40," United-States","low"
4265,54," Private",195015," HS-grad",9,3," Adm-clerical"," Not-in-family",5,1,0,0,40," United-States","low"
4267,28," Local-gov",283227," Some-college",10,2," Exec-managerial"," Husband",5,2,0,0,65," United-States","low"
4268,22," Federal-gov",274103," Bachelors",13,3," Prof-specialty"," Own-child",5,2,0,0,10," United-States","low"
4269,32," Self-emp-inc",191385," Doctorate",16,3," Prof-specialty"," Not-in-family",5,2,0,0,77," United-States","low"
4270,38," Federal-gov",213274," Assoc-voc",11,1," Craft-repair"," Unmarried",5,1,6496,0,40," United-States","low"
4272,50," ?",339547," Some-college",10,2," ?"," Husband",2,2,0,0,50," ?","low"
4273,28," Private",472580," Some-college",10,3," Sales"," Own-child",3,2,0,0,40," United-States","low"
4274,18," Private",294253," HS-grad",9,3," Other-service"," Own-child",5,1,0,0,27," United-States","low"
4275,58," Private",203735," HS-grad",9,1," Exec-managerial"," Unmarried",5,1,0,0,40," United-States","low"
4276,26," Private",305304," 11th",7,4," Handlers-cleaners"," Other-relative",5,2,0,0,40," United-States","low"
4278,38," Private",200352," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,50," United-States","low"
4280,34," ?",370209," HS-grad",9,1," ?"," Not-in-family",5,2,0,0,40," United-States","low"
4281,28," State-gov",288731," Bachelors",13,2," Prof-specialty"," Husband",5,2,0,0,20," United-States","low"
4282,62," State-gov",265201," Bachelors",13,1," Prof-specialty"," Not-in-family",5,2,0,0,40," United-States","low"
4284,32," Private",381583," HS-grad",9,2," Craft-repair"," Husband",4,2,0,0,40," United-States","low"
4285,49," Self-emp-not-inc",155489," Some-college",10,2," Craft-repair"," Husband",5,2,0,0,65," Poland","low"
4286,58," Local-gov",34878," Bachelors",13,1," Prof-specialty"," Not-in-family",5,1,0,0,50," United-States","low"
4287,23," ?",148751," Some-college",10,3," ?"," Not-in-family",5,1,0,0,35," United-States","low"
4288,57," Private",116878," 1st-4th",2,2," Handlers-cleaners"," Husband",5,2,0,0,40," Italy","low"
4289,23," Private",664670," HS-grad",9,3," Craft-repair"," Own-child",3,2,0,0,40," United-States","low"
4290,43," Self-emp-inc",48087," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
4293,47," Private",99911," 12th",8,2," Exec-managerial"," Not-in-family",5,1,0,0,55," United-States","low"
4295,49," Private",318331," HS-grad",9,1," Machine-op-inspct"," Not-in-family",5,2,0,0,40," United-States","low"
4297,56," Local-gov",305767," HS-grad",9,2," Other-service"," Husband",2,2,0,0,40," China","low"
4298,49," Self-emp-inc",148437," Bachelors",13,3," Sales"," Not-in-family",5,2,0,0,60," United-States","low"
4299,28," Private",37302," HS-grad",9,1," Exec-managerial"," Own-child",5,2,0,0,40," United-States","low"
4300,24," Private",315877," Some-college",10,3," Sales"," Not-in-family",5,2,0,0,25," United-States","low"
4301,27," Private",192698," Some-college",10,3," Adm-clerical"," Not-in-family",5,1,0,0,40," United-States","low"
4303,33," Private",204829," HS-grad",9,1," Transport-moving"," Not-in-family",5,2,0,0,45," United-States","low"
4304,41," Private",109969," Some-college",10,1," Adm-clerical"," Unmarried",5,1,0,0,40," United-States","low"
4306,27," Private",330466," Bachelors",13,3," Tech-support"," Other-relative",2,2,0,0,40," United-States","low"
4307,29," Private",164711," Some-college",10,3," Handlers-cleaners"," Other-relative",5,2,0,0,40," United-States","low"
4308,41," Private",397346," Some-college",10,2," Sales"," Husband",5,2,0,0,50," United-States","low"
4310,37," Private",39606," Assoc-voc",11,1," Sales"," Unmarried",5,1,0,0,40," United-States","low"
4313,37," State-gov",74163," Bachelors",13,3," Prof-specialty"," Not-in-family",5,1,0,0,40," United-States","low"
4314,18," Private",257980," HS-grad",9,3," Machine-op-inspct"," Not-in-family",5,2,0,0,40," United-States","low"
4318,42," Self-emp-not-inc",52131," Some-college",10,3," Exec-managerial"," Not-in-family",5,2,0,0,40," United-States","low"
4321,31," Self-emp-not-inc",349148," Some-college",10,2," Machine-op-inspct"," Husband",5,2,0,0,48," United-States","low"
4322,30," Self-emp-not-inc",257295," Some-college",10,3," Sales"," Other-relative",2,2,0,2261,40," South","low"
4326,32," Private",239659," Some-college",10,4," Machine-op-inspct"," Unmarried",3,1,0,0,70," United-States","low"
4327,33," Private",34572," HS-grad",9,2," Sales"," Husband",5,2,0,0,40," United-States","low"
4328,46," Self-emp-inc",278322," Bachelors",13,2," Sales"," Husband",5,2,0,0,45," United-States","low"
4330,27," Private",250314," 9th",5,2," Protective-serv"," Husband",5,2,0,0,40," Guatemala","low"
4334,48," Self-emp-not-inc",191389," Some-college",10,4," Sales"," Unmarried",5,1,0,0,50," United-States","low"
4335,40," Self-emp-not-inc",60949," Assoc-voc",11,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
4336,23," Private",143032," Masters",14,3," Prof-specialty"," Own-child",5,1,0,0,36," United-States","low"
4337,20," Private",39927," HS-grad",9,3," Other-service"," Not-in-family",5,2,0,0,8," United-States","low"
4338,22," Private",199336," Some-college",10,3," Machine-op-inspct"," Own-child",5,2,0,0,25," United-States","low"
4339,22," Private",377815," Some-college",10,3," Adm-clerical"," Own-child",3,1,0,0,20," United-States","low"
4342,24," Private",310380," Some-college",10,2," Adm-clerical"," Own-child",3,1,0,0,45," United-States","low"
4345,31," Local-gov",236487," Bachelors",13,3," Prof-specialty"," Not-in-family",5,1,0,0,40," Germany","low"
4346,32," Self-emp-not-inc",182177," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
4348,32," Private",195891," Bachelors",13,3," Adm-clerical"," Not-in-family",5,2,0,0,55," United-States","low"
4349,24," Private",454941," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
4350,34," Private",113543," Masters",14,3," Exec-managerial"," Own-child",5,2,0,0,40," United-States","low"
4351,20," ?",66695," Some-college",10,3," ?"," Own-child",4,1,593,0,35," United-States","low"
4357,70," Private",187891," 11th",7,2," Transport-moving"," Husband",5,2,0,0,40," United-States","low"
4358,24," State-gov",161783," Bachelors",13,3," Transport-moving"," Not-in-family",3,2,0,0,40," ?","low"
4363,68," Self-emp-not-inc",365020," HS-grad",9,2," Sales"," Husband",5,2,0,0,40," United-States","low"
4364,29," Private",367329," HS-grad",9,2," Machine-op-inspct"," Husband",5,2,0,0,40," United-States","low"
4365,41," Local-gov",174491," HS-grad",9,4," Other-service"," Unmarried",3,1,0,0,40," United-States","low"
4370,23," Private",410439," HS-grad",9,3," Adm-clerical"," Own-child",5,2,0,0,25," United-States","low"
4371,51," Private",91137," 9th",5,3," Other-service"," Unmarried",3,1,0,0,40," United-States","low"
4374,69," Private",185691," 11th",7,2," Adm-clerical"," Husband",5,2,0,0,20," United-States","low"
4375,61," Private",33460," HS-grad",9,5," Adm-clerical"," Unmarried",5,1,0,0,40," United-States","low"
4377,26," Private",211265," Some-college",10,2," Craft-repair"," Other-relative",3,1,0,0,35," Dominican-Republic","low"
4381,55," Private",97197," Some-college",10,1," Sales"," Not-in-family",5,1,0,0,50," United-States","low"
4382,56," Local-gov",170217," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
4383,22," Private",229456," Some-college",10,3," Adm-clerical"," Own-child",3,1,0,0,35," United-States","low"
4384,57," Private",199713," HS-grad",9,2," Machine-op-inspct"," Husband",5,2,0,0,55," United-States","low"
4385,41," Private",198965," HS-grad",9,2," Machine-op-inspct"," Husband",5,2,0,0,40," United-States","low"
4387,32," Private",112176," Some-college",10,1," Sales"," Own-child",5,2,0,0,30," United-States","low"
4388,19," ?",167428," Some-college",10,3," ?"," Own-child",5,2,0,0,40," United-States","low"
4389,19," Private",29526," Some-college",10,3," Other-service"," Own-child",5,1,0,0,18," United-States","low"
4392,45," ?",236612," 11th",7,1," ?"," Own-child",3,2,0,0,40," United-States","low"
4393,33," Private",206609," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,45," United-States","low"
4394,31," Local-gov",356689," Bachelors",13,2," Prof-specialty"," Husband",5,2,0,0,40," United-States","low"
4395,38," Self-emp-inc",282951," Some-college",10,1," Prof-specialty"," Not-in-family",5,2,0,0,40," United-States","low"
4396,29," Private",136985," Assoc-acdm",12,3," Tech-support"," Own-child",5,2,0,0,40," United-States","low"
4398,28," Private",129460," 10th",6,5," Adm-clerical"," Unmarried",5,1,0,2241,35," United-States","low"
4399,47," Private",207120," HS-grad",9,4," Machine-op-inspct"," Not-in-family",5,2,0,0,44," United-States","low"
4400,45," Private",191703," HS-grad",9,3," Adm-clerical"," Own-child",3,1,0,0,40," United-States","low"
4401,46," Private",328669," Assoc-voc",11,2," Craft-repair"," Husband",5,2,0,0,42," United-States","low"
4405,40," Local-gov",34739," Some-college",10,2," Exec-managerial"," Wife",5,1,0,0,36," United-States","low"
4406,43," Private",361280," 10th",6,2," Craft-repair"," Husband",2,2,0,0,42," China","low"
4407,24," Private",194654," HS-grad",9,2," Protective-serv"," Husband",5,2,0,0,40," United-States","low"
4408,70," Private",227515," 10th",6,5," Transport-moving"," Unmarried",5,1,0,0,40," Greece","low"
4410,77," ?",180425," Masters",14,2," ?"," Husband",5,2,0,0,25," United-States","low"
4412,31," Self-emp-not-inc",271173," Some-college",10,3," Craft-repair"," Own-child",3,2,4649,0,40," United-States","low"
4413,48," Self-emp-not-inc",49275," Some-college",10,2," Farming-fishing"," Husband",5,2,0,1488,50," United-States","low"
4414,20," Private",434710," Some-college",10,3," Adm-clerical"," Not-in-family",5,1,0,0,20," United-States","low"
4416,31," Private",166248," HS-grad",9,2," Machine-op-inspct"," Husband",5,2,0,0,40," United-States","low"
4418,25," Private",276728," HS-grad",9,3," Handlers-cleaners"," Other-relative",3,1,0,0,43," United-States","low"
4424,39," Federal-gov",116608," HS-grad",9,1," Adm-clerical"," Unmarried",5,1,0,0,40," United-States","low"
4426,27," Self-emp-inc",376936," HS-grad",9,3," Sales"," Not-in-family",5,2,0,0,50," United-States","low"
4429,34," Private",134737," Assoc-voc",11,2," Machine-op-inspct"," Husband",5,2,0,0,40," United-States","low"
4430,29," Private",184224," HS-grad",9,3," Transport-moving"," Own-child",5,2,0,0,40," United-States","low"
4432,68," ?",117542," HS-grad",9,2," ?"," Husband",5,2,1408,0,15," United-States","low"
4436,32," Private",34104," Some-college",10,2," Exec-managerial"," Husband",5,2,0,0,40," United-States","low"
4437,54," Local-gov",188446," HS-grad",9,2," Other-service"," Husband",5,2,0,0,40," United-States","low"
4438,43," Private",57600," Doctorate",16,2," Prof-specialty"," Not-in-family",5,1,0,0,40," ?","low"
4440,47," Private",102318," HS-grad",9,4," Craft-repair"," Own-child",5,2,0,0,40," United-States","low"
4441,63," Private",184319," Some-college",10,2," Other-service"," Husband",5,2,0,0,24," United-States","low"
4442,49," Private",371299," HS-grad",9,3," Adm-clerical"," Unmarried",5,1,0,0,35," United-States","low"
4443,78," Private",105586," 5th-6th",3,2," Transport-moving"," Husband",2,2,0,0,36," United-States","low"
4445,33," Private",280111," 11th",7,3," Adm-clerical"," Unmarried",3,1,0,0,38," United-States","low"
4448,42," Private",42703," HS-grad",9,3," Other-service"," Not-in-family",3,2,0,0,40," United-States","low"
4449,21," Private",107452," HS-grad",9,3," Craft-repair"," Other-relative",5,2,0,0,40," United-States","low"
4452,45," Self-emp-inc",142719," HS-grad",9,2," Sales"," Husband",5,2,0,0,40," United-States","low"
4453,51," Self-emp-not-inc",421132," Some-college",10,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
4454,66," Self-emp-not-inc",198766," HS-grad",9,5," Sales"," Not-in-family",5,2,0,0,40," United-States","low"
4457,32," Private",73199," 12th",8,3," Farming-fishing"," Own-child",2,2,0,0,40," Philippines","low"
4458,55," Private",286230," 11th",7,1," Sales"," Own-child",5,1,0,0,20," United-States","low"
4460,24," Private",325596," Bachelors",13,3," Adm-clerical"," Own-child",5,2,0,0,35," United-States","low"
4464,35," Local-gov",231180," HS-grad",9,2," Transport-moving"," Husband",5,2,0,0,45," United-States","low"
4465,49," Private",60751," HS-grad",9,2," Protective-serv"," Husband",5,2,0,0,40," United-States","low"
4466,39," Private",299725," HS-grad",9,1," Handlers-cleaners"," Not-in-family",5,1,0,0,37," United-States","low"
4467,21," ?",80680," HS-grad",9,3," ?"," Not-in-family",5,1,0,0,40," United-States","low"
4470,34," Private",340665," Some-college",10,2," Machine-op-inspct"," Husband",3,2,0,2060,35," United-States","low"
4471,61," Private",149648," 11th",7,5," Machine-op-inspct"," Not-in-family",5,1,0,0,40," United-States","low"
4472,47," Private",275967," 10th",6,2," Craft-repair"," Husband",5,2,0,0,35," United-States","low"
4473,23," State-gov",186634," 12th",8,3," Exec-managerial"," Not-in-family",5,2,0,0,40," United-States","low"
4475,50," Private",410186," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
4477,56," Private",172364," HS-grad",9,2," Machine-op-inspct"," Husband",5,2,0,0,40," United-States","low"
4478,38," Self-emp-not-inc",257250," HS-grad",9,3," Farming-fishing"," Not-in-family",5,2,0,0,52," United-States","low"
4481,51," Private",210940," HS-grad",9,2," Sales"," Husband",5,2,0,2005,45," United-States","low"
